Difficulty,Probe,Front Server,Data File,RTT1,RTT2,RTT3,RTT4,RTT5,RTT6,RTT7,RTT8,RTT9,RTT10,RTT11,RTT12,RTT13,RTT14,RTT15,RTT16,RTT17,RTT18,RTT19,RTT20
Challenge-1,cdgeb-probe-09,cdgeb-server-06,cdgeb-file-02,0.850353,0.508999,0.514368,0.510658,0.510019,0.512054,0.510761,0.516134,0.510668,0.511425,0.517517,0.644293,0.63861,0.511183,0.510947,0.515323,0.515135,0.512961,0.513917,0.513283
Challenge-2,cdgeb-probe-11,cdgeb-server-10,cdgeb-file-12,1.224278,0.509866,0.501855,0.515062,0.510121,0.517272,0.520652,0.503138,0.522299,0.509542,0.508483,0.501667,0.508044,0.516689,0.507769,0.507674,0.516481,0.509342,0.618936,0.505014
Challenge-1,cdgeb-probe-10,cdgeb-server-09,cdgeb-file-04,1.147298,0.611537,0.618026,0.614304,0.620758,0.619176,0.615447,0.614888,0.611381,0.613829,0.613348,0.608719,0.605894,0.608185,0.611386,0.612849,0.609824,0.613511,0.612934,0.606665
Challenge-1,cdgeb-probe-02,cdgeb-server-12,cdgeb-file-05,1.071791,0.516971,0.517361,0.516854,0.520001,0.518844,0.519516,0.519618,0.519625,0.517524,0.519551,0.518674,0.519588,0.516072,0.520846,0.517579,0.519612,0.531648,0.515981,0.520703
Challenge-2,cdgeb-probe-03,cdgeb-server-09,cdgeb-file-16,1.169423,0.558037,0.555469,0.569292,0.563781,0.566941,0.571579,0.563414,0.570165,0.560226,0.554796,0.557805,0.555877,0.563275,0.576334,0.556948,0.564737,0.56019,0.557734,0.55671
Challenge-2,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-15,1.938092,0.941954,0.946232,0.937249,0.95785,0.961276,0.991586,0.94419,0.94577,0.943156,0.93841,0.946439,0.945187,0.944676,0.947806,0.946071,0.951227,0.943537,0.948084,0.949926
Challenge-1,cdgeb-probe-06,cdgeb-server-10,cdgeb-file-02,0.840673,0.428092,0.409083,0.421984,0.424969,0.422576,0.425835,0.421158,0.422689,0.420989,0.413312,0.414361,0.426754,0.427676,0.418555,0.412032,0.412809,0.421304,0.421243,0.416757
Challenge-2,cdgeb-probe-01,cdgeb-server-06,cdgeb-file-16,1.134542,0.148976,0.18909,0.144368,0.14451,0.145389,0.145678,0.143758,0.145687,0.144795,0.143956,0.145695,0.143962,0.146261,0.145927,0.146365,0.144776,0.146046,0.145661,0.146626
Challenge-1,cdgeb-probe-06,cdgeb-server-04,cdgeb-file-05,1.082292,0.636215,0.6355,0.633374,0.636,0.632955,0.635015,0.635483,0.634331,0.638953,0.634101,0.634288,0.633974,0.633703,0.636071,0.6571,0.63503,0.636144,0.63621,0.634095
Challenge-1,cdgeb-probe-09,cdgeb-server-12,cdgeb-file-04,1.713899,0.834055,0.833114,0.82556,0.826583,0.834604,0.883205,0.827472,0.835639,0.838431,0.838515,0.839636,0.826191,0.825677,0.839621,0.824347,0.845499,0.831134,0.825848,0.871933
Challenge-1,cdgeb-probe-02,cdgeb-server-08,cdgeb-file-05,0.411046,0.203475,0.203757,0.205118,0.201787,0.202504,0.202011,0.201479,0.201495,0.202569,0.204121,0.202622,0.202681,0.201912,0.2013,0.201374,0.201896,0.203056,0.202446,0.202967
Challenge-1,cdgeb-probe-05,cdgeb-server-16,cdgeb-file-05,0.732238,0.399024,0.401728,0.402259,0.405913,0.394476,0.398318,0.397082,0.395245,0.394339,0.396142,0.39677,0.398042,0.397342,0.402531,0.396397,0.39651,0.399027,0.401762,0.3976
Challenge-1,cdgeb-probe-02,cdgeb-server-10,cdgeb-file-05,1.299813,0.65065,0.647036,0.644716,0.638438,0.654364,0.647163,0.644898,0.657617,0.650079,0.642951,0.647585,0.644142,0.658499,0.64987,0.644163,0.674318,0.653191,0.67186,0.646331
Challenge-1,cdgeb-probe-12,cdgeb-server-09,cdgeb-file-04,0.985562,0.458126,0.45867,0.458395,0.461489,0.456909,0.484939,0.463083,0.465584,0.461355,0.459396,0.462877,0.461122,0.46117,0.456904,0.457188,0.465043,0.460658,0.463666,0.46207
Challenge-2,cdgeb-probe-08,cdgeb-server-08,cdgeb-file-13,1.071155,0.485781,0.484416,0.483553,0.480608,0.487088,0.489948,0.481865,0.480601,0.483533,0.481763,0.482171,0.484881,0.484014,0.487211,0.483771,0.481819,0.482512,0.483464,0.48458
Challenge-2,cdgeb-probe-07,cdgeb-server-11,cdgeb-file-14,1.46179,0.74173,0.743411,0.740102,0.741456,0.741512,0.739616,0.743215,0.740843,0.742717,0.741406,0.742959,0.740425,0.754961,0.753566,0.741108,0.742657,0.746527,0.746115,0.747582
Challenge-1,cdgeb-probe-10,cdgeb-server-12,cdgeb-file-02,1.63702,0.805718,0.812462,0.827481,0.814954,0.82343,0.827539,0.844661,0.821485,0.814197,0.832505,0.804022,0.819374,0.815151,0.822007,0.82182,0.828665,0.821026,0.814101,0.814193
Challenge-1,cdgeb-probe-07,cdgeb-server-12,cdgeb-file-01,0.770392,0.596846,0.596574,0.601373,0.59968,0.60037,0.596318,0.600915,0.602624,0.599143,0.596765,0.602646,0.597669,0.59761,0.596663,0.597339,0.63561,0.59962,0.598731,0.596174
Challenge-2,cdgeb-probe-10,cdgeb-server-05,cdgeb-file-07,1.424538,0.745485,0.723103,0.725039,0.72325,0.726203,0.719949,0.740551,0.723347,0.724556,0.726785,0.725381,0.723078,0.745687,0.726425,0.745112,0.721591,0.740651,0.727727,0.723598
Challenge-2,cdgeb-probe-10,cdgeb-server-08,cdgeb-file-10,1.074686,0.577776,0.584459,0.577199,0.58029,0.576048,0.57725,0.573818,0.577023,0.575,0.57803,0.580146,0.585257,0.578504,0.573987,0.572398,0.578473,0.576863,0.573521,0.57254
Challenge-2,cdgeb-probe-05,cdgeb-server-02,cdgeb-file-12,0.870387,0.424632,0.422332,0.424183,0.425831,0.425943,0.42738,0.427037,0.422765,0.433946,0.425831,0.426471,0.427586,0.425005,0.424326,0.427783,0.426439,0.426796,0.424548,0.424643
Challenge-2,cdgeb-probe-13,cdgeb-server-09,cdgeb-file-14,0.814895,0.353738,0.348727,0.352251,0.356293,0.351878,0.360885,0.350849,0.358079,0.35406,0.351317,0.348113,0.348529,0.350752,0.350582,0.35571,0.355313,0.356113,0.358242,0.350817
Challenge-2,cdgeb-probe-12,cdgeb-server-09,cdgeb-file-11,0.843572,0.422012,0.424695,0.42213,0.423786,0.421539,0.422578,0.426146,0.423674,0.421911,0.429643,0.42274,0.42601,0.423676,0.422478,0.420644,0.421165,0.424697,0.422371,0.421304
Challenge-2,cdgeb-probe-04,cdgeb-server-12,cdgeb-file-09,0.92659,0.395566,0.3979,0.396077,0.397328,0.39823,0.399677,0.399457,0.400562,0.396713,0.397804,0.395631,0.405832,0.398629,0.399401,0.400438,0.396966,0.399121,0.396317,0.397149
Challenge-2,cdgeb-probe-04,cdgeb-server-06,cdgeb-file-16,0.716166,0.288891,0.286705,0.283371,0.2888,0.283311,0.286695,0.284562,0.291464,0.28483,0.284803,0.284568,0.28866,0.284053,0.286731,0.287184,0.285658,0.285601,0.292503,0.284139
Challenge-2,cdgeb-probe-01,cdgeb-server-09,cdgeb-file-14,1.367695,0.324588,0.324851,0.322568,0.326746,0.316206,0.320139,0.322363,0.318364,0.325319,0.325366,0.321784,0.325256,0.321477,0.323316,0.324336,0.327128,0.320108,0.316897,0.323072
Challenge-2,cdgeb-probe-04,cdgeb-server-04,cdgeb-file-08,0.857403,0.336546,0.338133,0.35563,0.337243,0.335809,0.337533,0.335792,0.335771,0.33973,0.35479,0.336442,0.339137,0.335239,0.336421,0.342788,0.337877,0.336124,0.335028,0.366308
Challenge-1,cdgeb-probe-03,cdgeb-server-17,cdgeb-file-04,0.50816,0.449884,0.448552,0.445337,0.44017,0.448349,0.445325,0.444043,0.44964,0.444247,0.449523,0.445788,0.446673,0.446448,0.442433,0.443581,0.450966,0.449277,0.448422,0.447813
Challenge-1,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-05,1.169484,0.750941,0.751848,0.749959,0.75173,0.75297,0.749939,0.755076,0.751837,0.751071,0.752594,0.752261,0.746273,0.749833,0.750271,0.753307,0.750959,0.754932,0.74296,0.745673
Challenge-2,cdgeb-probe-10,cdgeb-server-07,cdgeb-file-17,0.915914,0.448622,0.448183,0.450656,0.448864,0.449323,0.447475,0.448506,0.449471,0.449389,0.449685,0.527315,0.450312,0.560765,0.446935,0.448936,0.450302,0.44757,0.447968,0.448078
Challenge-2,cdgeb-probe-06,cdgeb-server-03,cdgeb-file-15,1.745376,0.749225,0.750633,0.751949,0.753701,0.75267,0.752434,0.753286,0.750185,0.752221,0.750933,0.751371,0.751815,0.75374,0.751854,0.751898,0.750362,0.750455,0.751908,0.753426
Challenge-1,cdgeb-probe-14,cdgeb-server-10,cdgeb-file-05,1.130825,0.487685,0.490271,0.525221,0.477587,0.488448,0.487624,0.493253,0.476202,0.477689,0.47816,0.492177,0.481028,0.485873,0.487784,0.490181,0.480757,0.487988,0.487487,0.489496
Challenge-2,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-15,1.201972,0.554402,0.56043,0.557395,0.562396,0.600726,0.601009,0.55734,0.560197,0.556643,0.555889,0.557931,0.553316,0.555345,0.553684,0.557069,0.55605,0.554548,0.555728,0.560428
Challenge-2,cdgeb-probe-03,cdgeb-server-04,cdgeb-file-12,1.008399,0.635426,0.640386,0.622389,0.627611,0.617626,0.624701,0.61733,0.629085,0.628285,0.621383,0.634066,0.621667,0.637707,0.62786,0.626075,0.633376,0.625387,0.621159,0.628882
Challenge-1,cdgeb-probe-07,cdgeb-server-10,cdgeb-file-04,0.939303,0.508741,0.466674,0.466009,0.468037,0.464275,0.459609,0.485806,0.479215,0.480161,0.463636,0.469246,0.457217,0.47614,0.48636,0.477355,0.465374,0.481601,0.465302,0.469682
Challenge-2,cdgeb-probe-10,cdgeb-server-17,cdgeb-file-13,1.057911,0.474047,0.475545,0.476167,0.477926,0.479038,0.47893,0.476496,0.4786,0.477397,0.474504,0.475595,0.480788,0.47614,0.473483,0.477304,0.481941,0.47765,0.496782,0.479077
Challenge-2,cdgeb-probe-08,cdgeb-server-10,cdgeb-file-15,0.958153,0.435278,0.435733,0.433967,0.434803,0.445165,0.435166,0.438948,0.436207,0.43528,0.432421,0.438901,0.440553,0.442993,0.442925,0.446472,0.428591,0.43602,0.437642,0.438314
Challenge-1,cdgeb-probe-13,cdgeb-server-14,cdgeb-file-02,0.53589,0.474939,0.477138,0.477856,0.473257,0.479074,0.475799,0.4776,0.472745,0.478073,0.473973,0.476,0.479611,0.477118,0.473417,0.473213,0.474362,0.479696,0.47417,0.473646
Challenge-1,cdgeb-probe-09,cdgeb-server-14,cdgeb-file-02,0.328372,0.259655,0.26008,0.259539,0.259765,0.260494,0.25904,0.389965,0.257246,0.261735,0.255415,0.262209,0.260068,0.260641,0.263598,0.261694,0.258659,0.262674,0.260794,0.26325
Challenge-1,cdgeb-probe-10,cdgeb-server-12,cdgeb-file-03,0.646065,0.563009,0.56822,0.563936,0.563469,0.582474,0.557932,0.57772,0.581883,0.56022,0.577348,0.58146,0.570006,0.565328,0.558349,0.555924,0.571946,0.56155,0.556275,0.560792
Challenge-2,cdgeb-probe-04,cdgeb-server-11,cdgeb-file-10,1.125133,0.422703,0.422549,0.429525,0.424851,0.423774,0.423047,0.455104,0.423083,0.422553,0.425494,0.420969,0.42839,0.424314,0.424496,0.421526,0.423559,0.43251,0.423331,0.422449
Challenge-1,cdgeb-probe-04,cdgeb-server-10,cdgeb-file-02,0.960972,0.552636,0.557667,0.547868,0.550355,0.552699,0.555108,0.549055,0.550631,0.566258,0.548017,0.549823,0.549448,0.54995,0.544613,0.550678,0.553277,0.546354,0.560265,0.557792
Challenge-2,cdgeb-probe-09,cdgeb-server-16,cdgeb-file-16,1.103662,0.460816,0.466001,0.46209,0.470655,0.454451,0.462878,0.458072,0.459193,0.468101,0.473087,0.457296,0.467784,0.466979,0.47233,0.451197,0.456315,0.461209,0.471332,0.472389
Challenge-2,cdgeb-probe-12,cdgeb-server-01,cdgeb-file-06,0.707719,0.467913,0.468365,0.468604,0.466206,0.500042,0.465525,0.465438,0.464702,0.467577,0.466525,0.465069,0.46483,0.464855,0.470317,0.466103,0.467955,0.464294,0.464232,0.465171
Challenge-2,cdgeb-probe-08,cdgeb-server-06,cdgeb-file-15,1.017175,0.372437,0.37197,0.37797,0.371289,0.373042,0.374515,0.374253,0.380589,0.373974,0.378028,0.379418,0.374127,0.373808,0.372799,0.374778,0.373144,0.374544,0.375356,0.375176
Challenge-2,cdgeb-probe-13,cdgeb-server-04,cdgeb-file-17,0.101142,0.024464,0.025459,0.029684,0.024463,0.024372,0.025581,0.024094,0.023707,0.026293,0.024798,0.024016,0.025731,0.025469,0.0243,0.025649,0.025354,0.025164,0.025892,0.024409
Challenge-2,cdgeb-probe-11,cdgeb-server-12,cdgeb-file-16,1.307785,0.39503,0.389535,0.410068,0.384338,0.383535,0.393961,0.391422,0.410587,0.394474,0.402173,0.417358,0.396692,0.392633,0.40139,0.398129,0.383527,0.397316,0.398213,0.390188
Challenge-2,cdgeb-probe-10,cdgeb-server-08,cdgeb-file-13,1.194697,0.610891,0.61047,0.609354,0.61009,0.60456,0.609484,0.608169,0.609773,0.605024,0.60911,0.60737,0.60553,0.609747,0.606055,0.606907,0.608769,0.609762,0.610523,0.606635
Challenge-2,cdgeb-probe-09,cdgeb-server-13,cdgeb-file-06,1.229163,0.748078,0.745248,0.79292,0.745644,0.766266,0.744529,0.750378,0.743277,0.755574,0.755977,0.759065,0.750957,0.750964,0.746352,0.747123,0.757178,0.759412,0.756546,0.756199
Challenge-2,cdgeb-probe-13,cdgeb-server-02,cdgeb-file-17,1.371208,0.664138,0.661894,0.663923,0.660143,0.663102,0.673565,0.662086,0.66186,0.659807,0.66227,0.661325,0.665839,0.660584,0.665144,0.660158,0.660154,0.660639,0.660283,0.659957
Challenge-2,cdgeb-probe-04,cdgeb-server-09,cdgeb-file-10,0.617235,0.171242,0.174367,0.168941,0.16986,0.177994,0.170029,0.172645,0.169734,0.166003,0.174104,0.172684,0.169684,0.174869,0.166446,0.167232,0.173478,0.176161,0.17337,0.173102
Challenge-1,cdgeb-probe-08,cdgeb-server-06,cdgeb-file-02,0.598302,0.269298,0.265453,0.265601,0.266808,0.266704,0.269217,0.269385,0.266367,0.2662,0.265681,0.264699,0.267759,0.268925,0.266525,0.268239,0.267017,0.272284,0.269486,0.267954
Challenge-1,cdgeb-probe-06,cdgeb-server-03,cdgeb-file-03,1.635217,0.720456,0.724686,0.723028,0.721746,0.723171,0.725045,0.742297,0.724569,0.741569,0.722046,0.724293,0.725184,0.723879,0.724282,0.722483,0.743193,0.72448,0.726646,0.725337
Challenge-2,cdgeb-probe-01,cdgeb-server-02,cdgeb-file-12,1.309414,0.300072,0.298332,0.301387,0.299547,0.309964,0.30417,0.300336,0.298597,0.298978,0.301342,0.301461,0.298087,0.317107,0.302014,0.30195,0.302446,0.300581,0.299021,0.301128
Challenge-2,cdgeb-probe-12,cdgeb-server-11,cdgeb-file-14,1.064879,0.329986,0.327873,0.328871,0.334986,0.335874,0.336038,0.327949,0.329783,0.342342,0.332371,0.328015,0.345448,0.336941,0.329786,0.335117,0.330294,0.330125,0.329504,0.339581
Challenge-2,cdgeb-probe-02,cdgeb-server-12,cdgeb-file-11,1.333136,0.585723,0.584527,0.587741,0.589803,0.615696,0.609749,0.58441,0.584468,0.587848,0.588582,0.588268,0.591191,0.584705,0.584934,0.585905,0.587498,0.588706,0.586697,0.58517
Challenge-1,cdgeb-probe-12,cdgeb-server-17,cdgeb-file-01,1.547524,0.766286,0.764004,0.771883,0.762157,0.767118,0.765697,0.759026,0.760541,0.773202,0.764951,0.766372,0.757314,0.767284,0.765421,0.767463,0.757616,0.7568,0.75844,0.762872
Challenge-2,cdgeb-probe-05,cdgeb-server-16,cdgeb-file-06,0.924302,0.44597,0.446239,0.446753,0.442133,0.447255,0.44432,0.4452,0.449043,0.449957,0.444696,0.448827,0.448143,0.446959,0.443585,0.44571,0.447002,0.446794,0.446878,0.447032
Challenge-1,cdgeb-probe-02,cdgeb-server-03,cdgeb-file-01,1.391384,0.541194,0.542033,0.542055,0.542818,0.543752,0.542982,0.544416,0.546121,0.585194,0.562855,0.54397,0.542595,0.543555,0.540396,0.540413,0.544104,0.545379,0.543162,0.545004
Challenge-2,cdgeb-probe-03,cdgeb-server-03,cdgeb-file-09,1.280556,0.319752,0.317734,0.317922,0.318124,0.322092,0.317991,0.317492,0.317276,0.318723,0.317801,0.318255,0.316875,0.319212,0.321114,0.320257,0.317269,0.318562,0.318258,0.320609
Challenge-2,cdgeb-probe-05,cdgeb-server-13,cdgeb-file-12,0.919149,0.441391,0.439428,0.439577,0.440607,0.448209,0.440548,0.437018,0.441201,0.443336,0.442656,0.440948,0.440664,0.441295,0.447379,0.437399,0.440767,0.441723,0.44131,0.440308
Challenge-2,cdgeb-probe-03,cdgeb-server-13,cdgeb-file-12,1.234412,0.74306,0.76079,0.752388,0.740439,0.750103,0.751051,0.755851,0.752764,0.741732,0.754379,0.759975,0.750462,0.751364,0.75536,0.750918,0.755592,0.744268,0.759608,0.752075
Challenge-2,cdgeb-probe-01,cdgeb-server-03,cdgeb-file-10,1.860873,0.449817,0.450926,0.451568,0.450532,0.451585,0.452508,0.451435,0.448251,0.453238,0.44929,0.451265,0.452676,0.452628,0.451612,0.451519,0.454819,0.450902,0.453655,0.451135
Challenge-2,cdgeb-probe-10,cdgeb-server-15,cdgeb-file-14,0.433556,0.31146,0.317787,0.319685,0.314763,0.317522,0.313289,0.31824,0.344303,0.311968,0.317201,0.316558,0.317233,0.330712,0.348618,0.319571,0.320922,0.311841,0.322658,0.314446
Challenge-2,cdgeb-probe-01,cdgeb-server-04,cdgeb-file-15,1.236876,0.420913,0.414626,0.415459,0.413567,0.41793,0.418097,0.416189,0.420779,0.417632,0.419011,0.417702,0.430688,0.431167,0.418495,0.416846,0.418516,0.414308,0.415352,0.420478
Challenge-2,cdgeb-probe-14,cdgeb-server-15,cdgeb-file-13,1.267763,0.664756,0.660436,0.663793,0.668264,0.658571,0.657918,0.667975,0.665231,0.66129,0.661844,0.658819,0.660421,0.666522,0.706775,0.666754,0.661654,0.666705,0.666272,0.661497
Challenge-2,cdgeb-probe-04,cdgeb-server-09,cdgeb-file-15,0.660279,0.187295,0.179614,0.185479,0.180512,0.187097,0.186124,0.187287,0.191235,0.187912,0.18347,0.182694,0.183595,0.180945,0.182135,0.18448,0.183803,0.187772,0.18613,0.182489
Challenge-2,cdgeb-probe-13,cdgeb-server-10,cdgeb-file-17,0.864632,0.402734,0.410342,0.40443,0.40009,0.407804,0.412106,0.400177,0.401483,0.402685,0.398451,0.399467,0.413561,0.404624,0.399411,0.404964,0.403004,0.40806,0.396336,0.412642
Challenge-2,cdgeb-probe-03,cdgeb-server-12,cdgeb-file-11,1.56648,0.827583,0.831237,0.812607,0.821472,0.823848,0.822484,0.830014,0.818775,0.821442,0.815343,0.817611,0.81383,0.821416,0.821197,0.81391,0.819833,0.819538,0.832307,0.822628
Challenge-2,cdgeb-probe-12,cdgeb-server-09,cdgeb-file-10,0.867199,0.43048,0.429254,0.431406,0.430157,0.430065,0.426801,0.454598,0.434857,0.43302,0.431764,0.429596,0.432251,0.434362,0.432855,0.430179,0.43816,0.42806,0.429309,0.42478
Challenge-1,cdgeb-probe-09,cdgeb-server-09,cdgeb-file-02,1.187142,0.704947,0.702407,0.702448,0.715901,0.701601,0.705561,0.736722,0.707156,0.703708,0.703184,0.70619,0.704425,0.702891,0.701464,0.708908,0.710563,0.705064,0.703975,0.702961
Challenge-2,cdgeb-probe-07,cdgeb-server-06,cdgeb-file-12,0.543848,0.304274,0.304443,0.302474,0.30617,0.302488,0.303751,0.302147,0.304162,0.30125,0.302897,0.304793,0.316345,0.306187,0.309426,0.303147,0.303218,0.305001,0.30339,0.303647
Challenge-2,cdgeb-probe-11,cdgeb-server-16,cdgeb-file-16,1.30747,0.675452,0.68002,0.67629,0.665508,0.673063,0.677435,0.673929,0.674277,0.664307,0.676336,0.672551,0.696521,0.666358,0.685363,0.673935,0.674635,0.666602,0.665533,0.674393
Challenge-1,cdgeb-probe-03,cdgeb-server-12,cdgeb-file-03,0.661449,0.583239,0.586149,0.588949,0.59359,0.600787,0.594915,0.588527,0.599202,0.600224,0.599314,0.599983,0.601093,0.593049,0.60451,0.593618,0.593903,0.58865,0.592464,0.59256
Challenge-2,cdgeb-probe-10,cdgeb-server-06,cdgeb-file-14,0.703027,0.39276,0.389361,0.391039,0.390838,0.394078,0.393508,0.394902,0.391722,0.390625,0.391701,0.38867,0.390202,0.394837,0.391762,0.391779,0.394542,0.394736,0.391298,0.392424
Challenge-2,cdgeb-probe-08,cdgeb-server-13,cdgeb-file-09,1.244798,0.725426,0.718946,0.72506,0.724201,0.723377,0.726198,0.723521,0.724088,0.725995,0.727817,0.724487,0.725882,0.730259,0.723703,0.725779,0.723552,0.719605,0.725818,0.725353
Challenge-2,cdgeb-probe-13,cdgeb-server-02,cdgeb-file-13,1.13149,0.599299,0.597511,0.601019,0.599932,0.605071,0.599019,0.600528,0.604207,0.600951,0.604104,0.6002,0.600549,0.59866,0.60012,0.601478,0.599867,0.603964,0.598079,0.600872
Challenge-2,cdgeb-probe-07,cdgeb-server-05,cdgeb-file-10,1.217541,0.676652,0.672605,0.679281,0.671545,0.688536,0.678239,0.670446,0.671321,0.672804,0.678876,0.674592,0.676315,0.671229,0.680381,0.677321,0.675466,0.676518,0.67743,0.672692
Challenge-2,cdgeb-probe-06,cdgeb-server-09,cdgeb-file-16,1.140017,0.550502,0.561057,0.554289,0.549302,0.550004,0.565301,0.551001,0.562735,0.552811,0.580508,0.556965,0.555956,0.556112,0.562247,0.561007,0.551834,0.54961,0.576095,0.559455
Challenge-2,cdgeb-probe-14,cdgeb-server-14,cdgeb-file-08,0.974785,0.584767,0.59938,0.601801,0.589307,0.588174,0.587617,0.583013,0.591956,0.585605,0.585646,0.593543,0.58929,0.593919,0.584072,0.595775,0.599717,0.58418,0.587989,0.585142
Challenge-2,cdgeb-probe-14,cdgeb-server-12,cdgeb-file-17,0.216135,0.092469,0.100183,0.082673,0.083055,0.083669,0.088526,0.101165,0.099705,0.08377,0.085287,0.099241,0.097174,0.088503,0.101025,0.101388,0.081581,0.101647,0.101584,0.082633
Challenge-2,cdgeb-probe-07,cdgeb-server-10,cdgeb-file-11,0.886299,0.446825,0.448463,0.460236,0.462254,0.461978,0.466586,0.451744,0.452806,0.460451,0.457469,0.47215,0.466229,0.462211,0.452289,0.458474,0.455229,0.487262,0.454344,0.452231
Challenge-2,cdgeb-probe-13,cdgeb-server-16,cdgeb-file-07,0.849627,0.542162,0.545323,0.542213,0.536304,0.53709,0.543373,0.537251,0.540926,0.543229,0.543816,0.540046,0.539191,0.53628,0.563904,0.544089,0.540043,0.541605,0.54247,0.543105
Challenge-2,cdgeb-probe-05,cdgeb-server-07,cdgeb-file-12,0.404453,0.19783,0.197193,0.196903,0.196205,0.199536,0.197219,0.195456,0.217041,0.197539,0.195777,0.194587,0.216356,0.200156,0.195819,0.197669,0.218803,0.196754,0.197023,0.198926
Challenge-2,cdgeb-probe-10,cdgeb-server-10,cdgeb-file-08,1.125312,0.389953,0.389245,0.41284,0.406449,0.410004,0.405938,0.390622,0.39543,0.413026,0.392494,0.408439,0.415384,0.39281,0.410264,0.405614,0.408564,0.390328,0.411967,0.402069
Challenge-2,cdgeb-probe-13,cdgeb-server-11,cdgeb-file-16,1.138851,0.302648,0.299803,0.300116,0.295275,0.301401,0.299639,0.29721,0.2983,0.296747,0.298756,0.295367,0.294603,0.300134,0.31995,0.297208,0.297098,0.300069,0.295257,0.302929
Challenge-2,cdgeb-probe-03,cdgeb-server-11,cdgeb-file-16,1.660861,0.811949,0.803847,0.800864,0.812382,0.809706,0.80863,0.799788,0.808703,0.811459,0.804763,0.814921,0.812533,0.802041,0.810291,0.804201,0.81584,0.81293,0.811681,0.801114
Challenge-2,cdgeb-probe-10,cdgeb-server-04,cdgeb-file-08,1.304795,0.678128,0.66156,0.656246,0.657571,0.698727,0.670982,0.659384,0.684519,0.67767,0.676936,0.662844,0.690346,0.658552,0.658963,0.658994,0.656881,0.659174,0.660098,0.663257
Challenge-2,cdgeb-probe-05,cdgeb-server-17,cdgeb-file-13,1.096654,0.517087,0.523175,0.52414,0.520101,0.520953,0.520509,0.526045,0.52096,0.522985,0.516674,0.522813,0.520945,0.520929,0.520426,0.522989,0.544829,0.523689,0.515288,0.517817
Challenge-2,cdgeb-probe-08,cdgeb-server-06,cdgeb-file-16,0.730407,0.301541,0.305445,0.305638,0.305558,0.301843,0.303505,0.302207,0.305005,0.30149,0.300908,0.301151,0.303686,0.301423,0.302999,0.305588,0.302907,0.301719,0.308162,0.302121
Challenge-2,cdgeb-probe-07,cdgeb-server-12,cdgeb-file-16,1.759339,0.848527,0.849964,0.844837,0.854065,0.846461,0.852391,0.851373,0.847132,0.851564,0.894334,0.848452,0.848847,0.850787,0.851577,0.851001,0.856178,0.845777,0.8539,0.846432
Challenge-1,cdgeb-probe-06,cdgeb-server-06,cdgeb-file-03,0.960785,0.394008,0.391521,0.391674,0.393647,0.39297,0.390095,0.392843,0.392974,0.39128,0.391453,0.391505,0.393758,0.394699,0.392311,0.39258,0.390268,0.392302,0.391462,0.390969
